Transaction_ID,Date,Product_ID,Product,Category,Unit_Price,Region,Quantity,Discount_Pct,Sales_Amount,Customer_Segment,Payment_Method
TXN-10794,2025-10-22,PROD-104,Ultra-Wide Monitor 34,Hardware,600.0,North America,4,0.2,1920.0,Enterprise,Wire Transfer
TXN-10795,2024-09-16,PROD-109,Wireless Noise-Canceling Headset,Electronics,250.0,Latin America,3,0.15,637.5,Small & Medium Business,Credit Card
TXN-10796,2024-12-21,PROD-106,Smart Conference Hub,Electronics,950.0,Europe,8,0.1,6840.0,Consumer,Credit Card
TXN-10797,2025-03-03,PROD-105,Ergonomic Desk Chair,Furniture,350.0,Middle East & Africa,10,0.0,3500.0,Consumer,Wire Transfer
TXN-10798,2024-11-30,PROD-103,Pro Workstation Laptop,Hardware,1500.0,North America,10,0.05,14250.0,Government,Wire Transfer
TXN-10799,2024-05-07,PROD-107,Cybersecurity Gateway,Software,1100.0,Latin America,5,0.05,5225.0,Consumer,Corporate Invoice
TXN-10800,2023-09-27,PROD-108,Standing Executive Desk,Furniture,750.0,Middle East & Africa,2,0.05,1425.0,Small & Medium Business,Wire Transfer
TXN-10801,2025-12-08,PROD-105,Ergonomic Desk Chair,Furniture,350.0,Europe,5,0.15,1487.5,Small & Medium Business,Corporate Invoice
TXN-10802,2025-12-27,PROD-102,AI Analytics License,Software,850.0,Europe,20,0.0,17000.0,Consumer,Wire Transfer
TXN-10803,2024-10-14,PROD-101,Enterprise Cloud Suite,Software,1200.0,Asia-Pacific,4,0.15,4080.0,Government,Corporate Invoice
TXN-10804,2024-01-20,PROD-103,Pro Workstation Laptop,Hardware,1500.0,Europe,1,0.05,1425.0,Enterprise,Corporate Invoice
TXN-10805,2024-04-17,PROD-110,Server Rack Server X1,Hardware,3200.0,Europe,5,0.05,15200.0,Enterprise,Corporate Invoice
TXN-10806,2025-09-03,PROD-102,AI Analytics License,Software,850.0,Middle East & Africa,2,0.2,1360.0,Government,Corporate Invoice
TXN-10807,2025-03-04,PROD-103,Pro Workstation Laptop,Hardware,1500.0,Europe,4,0.15,5100.0,Small & Medium Business,Wire Transfer
TXN-10808,2023-03-08,PROD-104,Ultra-Wide Monitor 34,Hardware,600.0,Asia-Pacific,4,0.0,2400.0,Government,Wire Transfer
TXN-10809,2024-02-23,PROD-104,Ultra-Wide Monitor 34,Hardware,600.0,Latin America,1,0.05,570.0,Government,Corporate Invoice
TXN-10810,2024-05-20,PROD-108,Standing Executive Desk,Furniture,750.0,North America,4,0.15,2550.0,Government,Corporate Invoice
TXN-10811,2025-12-11,PROD-107,Cybersecurity Gateway,Software,1100.0,Middle East & Africa,20,0.0,22000.0,Enterprise,PayPal
TXN-10812,2023-03-28,PROD-108,Standing Executive Desk,Furniture,750.0,Middle East & Africa,2,0.2,1200.0,Government,Credit Card
TXN-10813,2025-03-04,PROD-109,Wireless Noise-Canceling Headset,Electronics,250.0,Europe,5,0.0,1250.0,Consumer,PayPal
TXN-10814,2024-09-15,PROD-107,Cybersecurity Gateway,Software,1100.0,Latin America,10,0.1,9900.0,Small & Medium Business,PayPal
TXN-10815,2023-04-22,PROD-105,Ergonomic Desk Chair,Furniture,350.0,Europe,8,0.2,2240.0,Government,PayPal
TXN-10816,2025-10-22,PROD-102,AI Analytics License,Software,850.0,Middle East & Africa,1,0.05,807.5,Small & Medium Business,PayPal
TXN-10817,2024-10-24,PROD-107,Cybersecurity Gateway,Software,1100.0,Europe,4,0.0,4400.0,Government,Wire Transfer
TXN-10818,2023-07-04,PROD-108,Standing Executive Desk,Furniture,750.0,Europe,3,0.1,2025.0,Enterprise,Credit Card
TXN-10819,2025-07-09,PROD-102,AI Analytics License,Software,850.0,North America,8,0.1,6120.0,Government,Wire Transfer
TXN-10820,2025-02-18,PROD-107,Cybersecurity Gateway,Software,1100.0,Asia-Pacific,1,0.05,1045.0,Small & Medium Business,Wire Transfer
TXN-10821,2024-01-02,PROD-103,Pro Workstation Laptop,Hardware,1500.0,Latin America,10,0.0,15000.0,Consumer,Corporate Invoice
TXN-10822,2024-08-14,PROD-108,Standing Executive Desk,Furniture,750.0,North America,8,0.05,5700.0,Small & Medium Business,Wire Transfer
TXN-10823,2024-06-02,PROD-101,Enterprise Cloud Suite,Software,1200.0,Latin America,1,0.15,1020.0,Government,Credit Card
TXN-10824,2025-10-07,PROD-110,Server Rack Server X1,Hardware,3200.0,Middle East & Africa,2,0.05,6080.0,Government,PayPal
TXN-10825,2025-06-23,PROD-107,Cybersecurity Gateway,Software,1100.0,Middle East & Africa,1,0.2,880.0,Enterprise,Wire Transfer
TXN-10826,2024-07-23,PROD-109,Wireless Noise-Canceling Headset,Electronics,250.0,Europe,5,0.2,1000.0,Enterprise,Wire Transfer
TXN-10827,2023-04-23,PROD-103,Pro Workstation Laptop,Hardware,1500.0,North America,8,0.1,10800.0,Small & Medium Business,Credit Card
TXN-10828,2024-09-03,PROD-110,Server Rack Server X1,Hardware,3200.0,North America,3,0.0,9600.0,Enterprise,PayPal
TXN-10829,2023-11-27,PROD-103,Pro Workstation Laptop,Hardware,1500.0,Middle East & Africa,20,0.1,27000.0,Small & Medium Business,PayPal
TXN-10830,2025-01-07,PROD-110,Server Rack Server X1,Hardware,3200.0,Asia-Pacific,1,0.0,3200.0,Consumer,Corporate Invoice
TXN-10831,2023-05-19,PROD-107,Cybersecurity Gateway,Software,1100.0,Middle East & Africa,10,0.15,9350.0,Enterprise,Corporate Invoice
TXN-10832,2023-10-03,PROD-108,Standing Executive Desk,Furniture,750.0,Asia-Pacific,1,0.1,675.0,Government,Wire Transfer
TXN-10833,2023-04-30,PROD-104,Ultra-Wide Monitor 34,Hardware,600.0,Middle East & Africa,1,0.2,480.0,Enterprise,PayPal
TXN-10834,2024-08-11,PROD-110,Server Rack Server X1,Hardware,3200.0,Asia-Pacific,4,0.2,10240.0,Consumer,Corporate Invoice
TXN-10835,2025-10-13,PROD-103,Pro Workstation Laptop,Hardware,1500.0,Latin America,5,0.15,6375.0,Small & Medium Business,Wire Transfer
TXN-10836,2024-02-01,PROD-105,Ergonomic Desk Chair,Furniture,350.0,North America,1,0.0,350.0,Government,Credit Card
TXN-10837,2025-04-29,PROD-104,Ultra-Wide Monitor 34,Hardware,600.0,Asia-Pacific,4,0.0,2400.0,Consumer,Wire Transfer
TXN-10838,2024-02-17,PROD-101,Enterprise Cloud Suite,Software,1200.0,Asia-Pacific,8,0.1,8640.0,Enterprise,Corporate Invoice
TXN-10839,2025-11-03,PROD-105,Ergonomic Desk Chair,Furniture,350.0,North America,15,0.1,4725.0,Enterprise,Corporate Invoice
TXN-10840,2025-03-22,PROD-106,Smart Conference Hub,Electronics,950.0,Middle East & Africa,8,0.2,6080.0,Enterprise,Wire Transfer
TXN-10841,2024-11-07,PROD-104,Ultra-Wide Monitor 34,Hardware,600.0,Latin America,8,0.15,4080.0,Enterprise,Wire Transfer
TXN-10842,2023-11-15,PROD-108,Standing Executive Desk,Furniture,750.0,Middle East & Africa,20,0.15,12750.0,Consumer,PayPal
TXN-10843,2023-04-25,PROD-107,Cybersecurity Gateway,Software,1100.0,Asia-Pacific,10,0.2,8800.0,Consumer,Credit Card
TXN-10844,2024-11-10,PROD-104,Ultra-Wide Monitor 34,Hardware,600.0,Europe,8,0.0,4800.0,Consumer,Credit Card
TXN-10845,2025-02-07,PROD-106,Smart Conference Hub,Electronics,950.0,Europe,8,0.2,6080.0,Government,Wire Transfer
TXN-10846,2023-08-28,PROD-110,Server Rack Server X1,Hardware,3200.0,Asia-Pacific,10,0.1,28800.0,Enterprise,Corporate Invoice
TXN-10847,2023-06-27,PROD-107,Cybersecurity Gateway,Software,1100.0,Asia-Pacific,4,0.05,4180.0,Government,Corporate Invoice
TXN-10848,2025-12-11,PROD-104,Ultra-Wide Monitor 34,Hardware,600.0,North America,8,0.05,4560.0,Consumer,Credit Card
TXN-10849,2023-07-09,PROD-104,Ultra-Wide Monitor 34,Hardware,600.0,North America,4,0.2,1920.0,Government,Wire Transfer
TXN-10850,2024-11-27,PROD-104,Ultra-Wide Monitor 34,Hardware,600.0,Asia-Pacific,10,0.2,4800.0,Consumer,Wire Transfer
TXN-10851,2025-11-23,PROD-102,AI Analytics License,Software,850.0,Europe,20,0.05,16150.0,Enterprise,PayPal
TXN-10852,2025-12-05,PROD-107,Cybersecurity Gateway,Software,1100.0,Asia-Pacific,3,0.0,3300.0,Enterprise,Credit Card
TXN-10853,2025-08-14,PROD-106,Smart Conference Hub,Electronics,950.0,Middle East & Africa,1,0.0,950.0,Consumer,Credit Card
TXN-10854,2024-10-01,PROD-110,Server Rack Server X1,Hardware,3200.0,Asia-Pacific,8,0.05,24320.0,Small & Medium Business,Wire Transfer
TXN-10855,2024-07-20,PROD-105,Ergonomic Desk Chair,Furniture,350.0,Latin America,5,0.1,1575.0,Enterprise,Corporate Invoice
TXN-10856,2023-11-19,PROD-103,Pro Workstation Laptop,Hardware,1500.0,North America,8,0.0,12000.0,Enterprise,Wire Transfer
TXN-10857,2024-12-18,PROD-109,Wireless Noise-Canceling Headset,Electronics,250.0,Asia-Pacific,15,0.1,3375.0,Small & Medium Business,Corporate Invoice
TXN-10858,2024-05-16,PROD-110,Server Rack Server X1,Hardware,3200.0,Asia-Pacific,2,0.0,6400.0,Consumer,PayPal
TXN-10859,2023-09-24,PROD-101,Enterprise Cloud Suite,Software,1200.0,North America,1,0.15,1020.0,Enterprise,PayPal
TXN-10860,2023-06-26,PROD-101,Enterprise Cloud Suite,Software,1200.0,Europe,4,0.15,4080.0,Government,Corporate Invoice
TXN-10861,2024-11-11,PROD-105,Ergonomic Desk Chair,Furniture,350.0,North America,5,0.2,1400.0,Government,Wire Transfer
TXN-10862,2025-08-17,PROD-102,AI Analytics License,Software,850.0,Asia-Pacific,1,0.15,722.5,Government,PayPal
TXN-10863,2024-04-03,PROD-104,Ultra-Wide Monitor 34,Hardware,600.0,Asia-Pacific,2,0.2,960.0,Consumer,PayPal
TXN-10864,2024-11-07,PROD-103,Pro Workstation Laptop,Hardware,1500.0,Latin America,8,0.15,10200.0,Enterprise,Credit Card
TXN-10865,2023-08-20,PROD-108,Standing Executive Desk,Furniture,750.0,Latin America,3,0.15,1912.5,Small & Medium Business,Corporate Invoice
TXN-10866,2023-09-18,PROD-106,Smart Conference Hub,Electronics,950.0,Latin America,5,0.0,4750.0,Enterprise,Corporate Invoice
TXN-10867,2023-05-26,PROD-109,Wireless Noise-Canceling Headset,Electronics,250.0,Middle East & Africa,10,0.1,2250.0,Government,PayPal
TXN-10868,2025-04-26,PROD-110,Server Rack Server X1,Hardware,3200.0,Europe,2,0.2,5120.0,Small & Medium Business,PayPal
TXN-10869,2023-05-16,PROD-107,Cybersecurity Gateway,Software,1100.0,Middle East & Africa,3,0.05,3135.0,Government,PayPal
TXN-10870,2024-12-01,PROD-110,Server Rack Server X1,Hardware,3200.0,Europe,15,0.05,45600.0,Enterprise,PayPal
TXN-10871,2025-08-06,PROD-102,AI Analytics License,Software,850.0,North America,3,0.2,2040.0,Government,Wire Transfer
TXN-10872,2025-04-11,PROD-105,Ergonomic Desk Chair,Furniture,350.0,North America,1,0.2,280.0,Government,Corporate Invoice
TXN-10873,2023-05-06,PROD-108,Standing Executive Desk,Furniture,750.0,Europe,1,0.05,712.5,Enterprise,Wire Transfer
TXN-10874,2025-07-16,PROD-103,Pro Workstation Laptop,Hardware,1500.0,Latin America,5,0.1,6750.0,Government,Wire Transfer
TXN-10875,2024-10-10,PROD-104,Ultra-Wide Monitor 34,Hardware,600.0,Asia-Pacific,3,0.2,1440.0,Government,Corporate Invoice
TXN-10876,2023-01-17,PROD-102,AI Analytics License,Software,850.0,Latin America,5,0.2,3400.0,Small & Medium Business,Corporate Invoice
TXN-10877,2025-01-26,PROD-101,Enterprise Cloud Suite,Software,1200.0,North America,5,0.0,6000.0,Consumer,Credit Card
TXN-10878,2023-03-05,PROD-105,Ergonomic Desk Chair,Furniture,350.0,Middle East & Africa,2,0.15,595.0,Government,Corporate Invoice
TXN-10879,2025-04-11,PROD-107,Cybersecurity Gateway,Software,1100.0,Middle East & Africa,4,0.15,3740.0,Small & Medium Business,Wire Transfer
TXN-10880,2023-10-12,PROD-108,Standing Executive Desk,Furniture,750.0,Latin America,2,0.2,1200.0,Consumer,PayPal
TXN-10881,2024-08-13,PROD-103,Pro Workstation Laptop,Hardware,1500.0,Europe,10,0.05,14250.0,Enterprise,Credit Card
TXN-10882,2023-10-22,PROD-101,Enterprise Cloud Suite,Software,1200.0,Latin America,8,0.15,8160.0,Small & Medium Business,Credit Card
TXN-10883,2025-05-01,PROD-103,Pro Workstation Laptop,Hardware,1500.0,Middle East & Africa,10,0.15,12750.0,Government,Wire Transfer
TXN-10884,2025-11-09,PROD-108,Standing Executive Desk,Furniture,750.0,Latin America,10,0.2,6000.0,Government,Corporate Invoice
TXN-10885,2024-01-16,PROD-104,Ultra-Wide Monitor 34,Hardware,600.0,North America,4,0.2,1920.0,Government,Wire Transfer
TXN-10886,2024-07-05,PROD-109,Wireless Noise-Canceling Headset,Electronics,250.0,Middle East & Africa,4,0.2,800.0,Consumer,Credit Card
TXN-10887,2025-09-16,PROD-101,Enterprise Cloud Suite,Software,1200.0,North America  ,8,0.1,8640.0,Government,Credit Card
TXN-10888,2025-12-14,PROD-103,Pro Workstation Laptop,Hardware,1500.0,Middle East & Africa,8,0.15,10200.0,Enterprise,Credit Card
TXN-10889,2025-08-25,PROD-104,Ultra-Wide Monitor 34,Hardware,600.0,Middle East & Africa,8,0.0,4800.0,Consumer,Credit Card
TXN-10890,2025-12-31,PROD-106,Smart Conference Hub,Electronics,950.0,Latin America,3,0.15,2422.5,Government,Corporate Invoice
TXN-10891,2024-12-23,PROD-107,Cybersecurity Gateway,Software,1100.0,Europe,8,0.1,7920.0,Enterprise,Corporate Invoice
TXN-10892,2024-06-17,PROD-110,Server Rack Server X1,Hardware,3200.0,Middle East & Africa,1,0.15,2720.0,Small & Medium Business,Credit Card
TXN-10893,2023-02-25,PROD-105,Ergonomic Desk Chair,Furniture,350.0,North America,3,0.15,892.5,Small & Medium Business,Credit Card
TXN-10894,2024-05-31,PROD-105,Ergonomic Desk Chair,Furniture,350.0,Asia-Pacific,2,0.2,560.0,Consumer,Corporate Invoice
TXN-10895,2023-08-17,PROD-101,Enterprise Cloud Suite,Software,1200.0,Middle East & Africa,5,0.05,5700.0,Small & Medium Business,PayPal
TXN-10896,2023-12-26,PROD-106,Smart Conference Hub,Electronics,950.0,Latin America,8,0.05,7220.0,Small & Medium Business,Credit Card
TXN-10897,2023-06-22,PROD-106,Smart Conference Hub,Electronics,950.0,Europe,2,0.2,1520.0,Government,PayPal
TXN-10898,2024-05-02,PROD-107,Cybersecurity Gateway,Software,1100.0,Europe,8,0.15,7480.0,Small & Medium Business,Corporate Invoice
TXN-10899,2024-06-25,PROD-101,Enterprise Cloud Suite,Software,1200.0,North America,10,0.0,12000.0,Small & Medium Business,PayPal
TXN-10900,2025-09-02,PROD-107,Cybersecurity Gateway,Software,1100.0,Middle East & Africa  ,3,0.15,2805.0,Small & Medium Business,PayPal
TXN-10901,2025-08-29,PROD-107,Cybersecurity Gateway,Software,1100.0,Middle East & Africa,3,0.05,3135.0,Government,Credit Card
TXN-10902,2025-07-08,PROD-105,Ergonomic Desk Chair,Furniture,350.0,Middle East & Africa,4,0.1,1260.0,Enterprise,Credit Card
TXN-10903,2024-12-25,PROD-109,Wireless Noise-Canceling Headset,Electronics,250.0,Asia-Pacific,10,0.2,2000.0,Consumer,Corporate Invoice
TXN-10904,2023-07-21,PROD-105,Ergonomic Desk Chair,Furniture,350.0,Latin America,3,0.2,840.0,Government,Wire Transfer
TXN-10905,2024-02-04,PROD-110,Server Rack Server X1,Hardware,3200.0,Europe,5,0.1,14400.0,Consumer,Credit Card
TXN-10906,2023-05-20,PROD-101,Enterprise Cloud Suite,Software,1200.0,North America,1,0.15,1020.0,Enterprise,PayPal
TXN-10907,2024-03-25,PROD-106,Smart Conference Hub,Electronics,950.0,Asia-Pacific,8,0.1,6840.0,Small & Medium Business,Credit Card
TXN-10908,2023-07-08,PROD-101,Enterprise Cloud Suite,Software,1200.0,Europe,1,0.2,960.0,Enterprise,Credit Card
TXN-10909,2023-09-24,PROD-102,AI Analytics License,Software,850.0,Europe,4,0.2,2720.0,Enterprise,Wire Transfer
TXN-10910,2024-08-26,PROD-105,Ergonomic Desk Chair,Furniture,350.0,Latin America,4,0.0,1400.0,Consumer,PayPal
TXN-10911,2024-06-11,PROD-106,Smart Conference Hub,Electronics,950.0,Asia-Pacific,2,0.0,1900.0,Enterprise,PayPal
TXN-10912,2024-11-12,PROD-107,Cybersecurity Gateway,Software,1100.0,Asia-Pacific,3,0.1,2970.0,Small & Medium Business,PayPal
TXN-10913,2025-10-04,PROD-102,AI Analytics License,Software,850.0,Latin America,2,0.2,1360.0,Small & Medium Business,PayPal
TXN-10914,2023-10-22,PROD-102,AI Analytics License,Software,850.0,Europe,5,0.15,3612.5,Enterprise,PayPal
TXN-10915,2023-07-31,PROD-105,Ergonomic Desk Chair,Furniture,350.0,North America,1,0.0,350.0,Consumer,PayPal
TXN-10916,2025-10-16,PROD-101,Enterprise Cloud Suite,Software,1200.0,North America,2,0.0,2400.0,Government,Corporate Invoice
TXN-10917,2024-11-06,PROD-103,Pro Workstation Laptop,Hardware,1500.0,North America,10,0.2,12000.0,Government,PayPal
TXN-10918,2025-04-07,PROD-107,Cybersecurity Gateway,Software,1100.0,Middle East & Africa,10,0.0,11000.0,Small & Medium Business,Credit Card
TXN-10919,2025-09-14,PROD-107,Cybersecurity Gateway,Software,1100.0,Middle East & Africa,1,0.2,880.0,Consumer,Corporate Invoice
TXN-10920,2025-03-31,PROD-105,Ergonomic Desk Chair,Furniture,350.0,Asia-Pacific,1,0.0,350.0,Consumer,Credit Card
TXN-10921,2024-08-16,PROD-108,Standing Executive Desk,Furniture,750.0,Europe,8,0.05,5700.0,Enterprise,PayPal
TXN-10922,2024-09-04,PROD-104,Ultra-Wide Monitor 34,Hardware,600.0,North America,8,0.15,4080.0,Consumer,PayPal
TXN-10923,2025-06-15,PROD-102,AI Analytics License,Software,850.0,Europe,8,0.05,6460.0,Enterprise,Wire Transfer
TXN-10924,2024-05-03,PROD-101,Enterprise Cloud Suite,Software,1200.0,North America,4,0.15,4080.0,Consumer,PayPal
TXN-10925,2025-07-09,PROD-109,Wireless Noise-Canceling Headset,Electronics,250.0,Asia-Pacific,1,0.0,250.0,Enterprise,Corporate Invoice
TXN-10926,2025-04-10,PROD-101,Enterprise Cloud Suite,Software,1200.0,Middle East & Africa,1,0.05,1140.0,Government,Wire Transfer
TXN-10927,2024-04-22,PROD-110,Server Rack Server X1,Hardware,3200.0,Europe,1,0.0,3200.0,Government,Credit Card
TXN-10928,2023-04-04,PROD-108,Standing Executive Desk,Furniture,750.0,North America,2,0.05,1425.0,Small & Medium Business,Credit Card
TXN-10929,2023-07-19,PROD-105,Ergonomic Desk Chair,Furniture,350.0,Europe,4,0.2,1120.0,Enterprise,Credit Card
TXN-10930,2025-10-15,PROD-102,AI Analytics License,Software,850.0,Europe,5,0.2,3400.0,Enterprise,Wire Transfer
TXN-10931,2024-11-21,PROD-107,Cybersecurity Gateway,Software,1100.0,Asia-Pacific,20,0.15,18700.0,Enterprise,Wire Transfer
TXN-10932,2024-03-12,PROD-106,Smart Conference Hub,Electronics,950.0,Middle East & Africa,10,0.0,9500.0,Small & Medium Business,Corporate Invoice
TXN-10933,2023-09-05,PROD-102,AI Analytics License,Software,850.0,Latin America,3,0.05,2422.5,Small & Medium Business,Corporate Invoice
TXN-10934,2023-12-04,PROD-109,Wireless Noise-Canceling Headset,Electronics,250.0,Middle East & Africa,10,0.05,2375.0,Enterprise,Wire Transfer
TXN-10935,2025-02-09,PROD-102,AI Analytics License,Software,850.0,North America,10,0.05,8075.0,Government,Credit Card
TXN-10936,2023-01-15,PROD-101,Enterprise Cloud Suite,Software,1200.0,Middle East & Africa,2,0.0,2400.0,Consumer,PayPal
TXN-10937,2023-09-17,PROD-108,Standing Executive Desk,Furniture,750.0,Asia-Pacific,2,0.05,1425.0,Government,PayPal
TXN-10938,2023-12-24,PROD-104,Ultra-Wide Monitor 34,Hardware,600.0,Middle East & Africa,15,0.0,9000.0,Small & Medium Business,PayPal
TXN-10939,2023-06-30,PROD-110,Server Rack Server X1,Hardware,3200.0,Asia-Pacific,8,0.1,23040.0,Government,Credit Card
TXN-10940,2024-04-27,PROD-109,Wireless Noise-Canceling Headset,Electronics,250.0,Middle East & Africa,2,0.0,500.0,Enterprise,Corporate Invoice
TXN-10941,2025-11-05,PROD-109,Wireless Noise-Canceling Headset,Electronics,250.0,Europe,5,0.15,1062.5,Consumer,Credit Card
TXN-10942,2023-08-19,PROD-104,Ultra-Wide Monitor 34,Hardware,600.0,Latin America,10,0.05,5700.0,Government,Wire Transfer
TXN-10943,2023-03-30,PROD-103,Pro Workstation Laptop,Hardware,1500.0,Asia-Pacific,1,0.1,1350.0,Small & Medium Business,PayPal
TXN-10944,2024-11-15,PROD-105,Ergonomic Desk Chair,Furniture,350.0,North America  ,15,0.15,4462.5,Enterprise,
TXN-10945,2023-12-27,PROD-109,Wireless Noise-Canceling Headset,Electronics,250.0,Latin America,5,0.0,1250.0,Enterprise,Credit Card
TXN-10946,2025-06-29,PROD-104,Ultra-Wide Monitor 34,Hardware,600.0,Asia-Pacific,5,0.2,2400.0,Government,Wire Transfer
TXN-10947,2024-04-16,PROD-106,Smart Conference Hub,Electronics,950.0,Asia-Pacific,10,0.0,9500.0,Small & Medium Business,Credit Card
TXN-10948,2025-04-24,PROD-104,Ultra-Wide Monitor 34,Hardware,600.0,Latin America,10,0.05,5700.0,Small & Medium Business,Credit Card
TXN-10949,2025-09-19,PROD-108,Standing Executive Desk,Furniture,750.0,Europe,1,0.15,637.5,Small & Medium Business,PayPal
TXN-10950,2025-03-04,PROD-103,Pro Workstation Laptop,Hardware,1500.0,Latin America,3,0.05,4275.0,Small & Medium Business,Corporate Invoice
TXN-10951,2024-02-19,PROD-105,Ergonomic Desk Chair,Furniture,350.0,North America,3,0.05,997.5,Enterprise,Corporate Invoice
TXN-10952,2023-08-16,PROD-103,Pro Workstation Laptop,Hardware,1500.0,Latin America,10,0.15,12750.0,Government,Wire Transfer
TXN-10953,2024-03-26,PROD-106,Smart Conference Hub,Electronics,950.0,Europe,3,0.2,2280.0,Small & Medium Business,Wire Transfer
TXN-10954,2025-04-23,PROD-102,AI Analytics License,Software,850.0,Latin America,10,0.2,6800.0,Small & Medium Business,PayPal
TXN-10955,2024-07-25,PROD-108,Standing Executive Desk,Furniture,750.0,Europe,1,0.15,637.5,Small & Medium Business,Corporate Invoice
TXN-10956,2024-03-31,PROD-107,Cybersecurity Gateway,Software,1100.0,Middle East & Africa,5,0.05,5225.0,Enterprise,PayPal
TXN-10957,2023-03-24,PROD-101,Enterprise Cloud Suite,Software,1200.0,North America,4,0.2,3840.0,Government,PayPal
TXN-10958,2023-07-20,PROD-108,Standing Executive Desk,Furniture,750.0,Europe,4,0.15,2550.0,Enterprise,Credit Card
TXN-10959,2024-03-22,PROD-107,Cybersecurity Gateway,Software,1100.0,Asia-Pacific,2,0.1,1980.0,Small & Medium Business,Credit Card
TXN-10960,2025-09-09,PROD-101,Enterprise Cloud Suite,Software,1200.0,Europe,8,0.1,8640.0,Government,Credit Card
TXN-10961,2025-08-07,PROD-108,Standing Executive Desk,Furniture,750.0,Latin America,10,0.05,7125.0,Small & Medium Business,Corporate Invoice
TXN-10962,2023-01-03,PROD-108,Standing Executive Desk,Furniture,750.0,Latin America,10,0.0,7500.0,Consumer,Credit Card
TXN-10963,2025-05-22,PROD-105,Ergonomic Desk Chair,Furniture,350.0,Middle East & Africa,10,0.1,3150.0,Small & Medium Business,Credit Card
TXN-10964,2024-11-18,PROD-110,Server Rack Server X1,Hardware,3200.0,Middle East & Africa,20,0.0,64000.0,Consumer,Credit Card
TXN-10965,2025-02-23,PROD-102,AI Analytics License,Software,850.0,Middle East & Africa,3,0.15,2167.5,Enterprise,Corporate Invoice
TXN-10966,2023-12-25,PROD-106,Smart Conference Hub,Electronics,950.0,North America,20,0.2,15200.0,Small & Medium Business,Wire Transfer
TXN-10967,2024-05-03,PROD-106,Smart Conference Hub,Electronics,950.0,Latin America,5,0.0,4750.0,Small & Medium Business,Wire Transfer
TXN-10968,2024-12-23,PROD-106,Smart Conference Hub,Electronics,950.0,Latin America,8,0.2,6080.0,Consumer,Credit Card
TXN-10969,2025-02-02,PROD-102,AI Analytics License,Software,850.0,Latin America,3,0.15,2167.5,Enterprise,PayPal
TXN-10970,2025-12-27,PROD-109,Wireless Noise-Canceling Headset,Electronics,250.0,Middle East & Africa,8,0.15,1700.0,Consumer,Credit Card
TXN-10971,2025-07-26,PROD-104,Ultra-Wide Monitor 34,Hardware,600.0,Latin America,1,0.0,600.0,Small & Medium Business,Corporate Invoice
TXN-10972,2023-08-12,PROD-102,AI Analytics License,Software,850.0,North America,2,0.1,1530.0,Small & Medium Business,PayPal
TXN-10973,2024-02-23,PROD-103,Pro Workstation Laptop,Hardware,1500.0,Asia-Pacific,5,0.0,7500.0,Government,Wire Transfer
TXN-10974,2024-12-11,PROD-108,Standing Executive Desk,Furniture,750.0,North America,10,0.15,6375.0,Consumer,Wire Transfer
TXN-10975,2023-02-15,PROD-102,AI Analytics License,Software,850.0,Middle East & Africa,10,0.05,8075.0,Consumer,PayPal
TXN-10976,2024-12-03,PROD-110,Server Rack Server X1,Hardware,3200.0,Latin America,20,0.1,57600.0,Government,PayPal
TXN-10977,2023-09-28,PROD-105,Ergonomic Desk Chair,Furniture,350.0,Europe,10,0.1,3150.0,Consumer,Wire Transfer
TXN-10978,2025-01-31,PROD-108,Standing Executive Desk,Furniture,750.0,Europe,3,0.0,2250.0,Consumer,Corporate Invoice
TXN-10979,2023-12-07,PROD-108,Standing Executive Desk,Furniture,750.0,Middle East & Africa,15,0.05,10687.5,Consumer,Wire Transfer
TXN-10980,2023-11-11,PROD-103,Pro Workstation Laptop,Hardware,1500.0,North America,5,0.05,7125.0,Enterprise,Corporate Invoice
TXN-10981,2023-09-17,PROD-110,Server Rack Server X1,Hardware,3200.0,Asia-Pacific,4,0.1,11520.0,Small & Medium Business,Wire Transfer
TXN-10982,2023-03-13,PROD-109,Wireless Noise-Canceling Headset,Electronics,250.0,Asia-Pacific,8,0.1,1800.0,Small & Medium Business,Corporate Invoice
TXN-10983,2023-11-29,PROD-108,Standing Executive Desk,Furniture,750.0,North America,15,0.1,10125.0,Enterprise,PayPal
TXN-10984,2023-10-25,PROD-108,Standing Executive Desk,Furniture,750.0,Europe,4,0.1,2700.0,Enterprise,Corporate Invoice
TXN-10985,2025-08-28,PROD-105,Ergonomic Desk Chair,Furniture,350.0,Europe,3,0.2,840.0,Government,Corporate Invoice
TXN-10986,2025-09-07,PROD-102,AI Analytics License,Software,850.0,Middle East & Africa,1,0.05,807.5,Enterprise,Corporate Invoice
TXN-10987,2025-04-02,PROD-101,Enterprise Cloud Suite,Software,1200.0,Latin America,5,0.05,5700.0,Consumer,Credit Card
TXN-10988,2023-04-23,PROD-106,Smart Conference Hub,Electronics,950.0,Middle East & Africa,5,0.05,4512.5,Small & Medium Business,Corporate Invoice
TXN-10989,2023-02-16,PROD-104,Ultra-Wide Monitor 34,Hardware,600.0,Latin America,1,0.2,480.0,Enterprise,PayPal
TXN-10990,2025-10-01,PROD-104,Ultra-Wide Monitor 34,Hardware,600.0,Middle East & Africa,3,0.2,1440.0,Enterprise,Corporate Invoice
TXN-10991,2023-10-30,PROD-107,Cybersecurity Gateway,Software,1100.0,Asia-Pacific,8,0.15,7480.0,Government,Corporate Invoice
