Transaction_ID,Date,Product_ID,Product,Category,Unit_Price,Region,Quantity,Discount_Pct,Sales_Amount,Customer_Segment,Payment_Method,Year,Month,Month_Name,Year_Month,Quarter,Day_Of_Week
TXN-10149,2024-04-30,PROD-102,AI Analytics License,Software,850.0,Asia-Pacific,4,0.2,2720.0,Consumer,Corporate Invoice,2024,4,Apr,2024-04,Q2,Tuesday
TXN-10150,2025-03-21,PROD-101,Enterprise Cloud Suite,Software,1200.0,Middle East & Africa,3,0.0,3600.0,Enterprise,PayPal,2025,3,Mar,2025-03,Q1,Friday
TXN-10151,2024-04-16,PROD-105,Ergonomic Desk Chair,Furniture,350.0,Europe,5,0.1,1575.0,Small & Medium Business,Corporate Invoice,2024,4,Apr,2024-04,Q2,Tuesday
TXN-10152,2023-07-18,PROD-103,Pro Workstation Laptop,Hardware,1500.0,Asia-Pacific,8,0.0,12000.0,Government,Credit Card,2023,7,Jul,2023-07,Q3,Tuesday
TXN-10153,2025-01-17,PROD-110,Server Rack Server X1,Hardware,3200.0,North America,8,0.05,24320.0,Consumer,Corporate Invoice,2025,1,Jan,2025-01,Q1,Friday
TXN-10154,2023-12-26,PROD-107,Cybersecurity Gateway,Software,1100.0,Middle East & Africa,5,0.05,5225.0,Consumer,Corporate Invoice,2023,12,Dec,2023-12,Q4,Tuesday
TXN-10155,2024-06-10,PROD-103,Pro Workstation Laptop,Hardware,1500.0,Asia-Pacific,10,0.15,12750.0,Consumer,Credit Card,2024,6,Jun,2024-06,Q2,Monday
TXN-10156,2023-06-04,PROD-108,Standing Executive Desk,Furniture,750.0,Latin America,2,0.05,1425.0,Consumer,Credit Card,2023,6,Jun,2023-06,Q2,Sunday
TXN-10157,2023-01-29,PROD-107,Cybersecurity Gateway,Software,1100.0,North America,3,0.2,2640.0,Government,Corporate Invoice,2023,1,Jan,2023-01,Q1,Sunday
TXN-10158,2025-02-19,PROD-105,Ergonomic Desk Chair,Furniture,350.0,North America,10,0.1,3150.0,Small & Medium Business,PayPal,2025,2,Feb,2025-02,Q1,Wednesday
TXN-10159,2024-11-02,PROD-101,Enterprise Cloud Suite,Software,1200.0,North America,15,0.05,17100.0,Government,Corporate Invoice,2024,11,Nov,2024-11,Q4,Saturday
TXN-10160,2023-08-27,PROD-107,Cybersecurity Gateway,Software,1100.0,North America,2,0.0,2200.0,Consumer,PayPal,2023,8,Aug,2023-08,Q3,Sunday
TXN-10161,2023-07-19,PROD-102,AI Analytics License,Software,850.0,Europe,2,0.2,1360.0,Government,PayPal,2023,7,Jul,2023-07,Q3,Wednesday
TXN-10162,2025-05-08,PROD-106,Smart Conference Hub,Electronics,950.0,Latin America,5,0.05,4512.5,Enterprise,PayPal,2025,5,May,2025-05,Q2,Thursday
TXN-10163,2025-04-15,PROD-110,Server Rack Server X1,Hardware,3200.0,Asia-Pacific,3,0.0,9600.0,Small & Medium Business,PayPal,2025,4,Apr,2025-04,Q2,Tuesday
TXN-10164,2024-04-28,PROD-108,Standing Executive Desk,Furniture,750.0,North America,10,0.1,6750.0,Consumer,Corporate Invoice,2024,4,Apr,2024-04,Q2,Sunday
TXN-10165,2025-03-26,PROD-101,Enterprise Cloud Suite,Software,1200.0,North America,3,0.05,3420.0,Government,Credit Card,2025,3,Mar,2025-03,Q1,Wednesday
TXN-10166,2023-02-13,PROD-104,Ultra-Wide Monitor 34,Hardware,600.0,Europe,1,0.1,540.0,Small & Medium Business,Wire Transfer,2023,2,Feb,2023-02,Q1,Monday
TXN-10167,2024-02-29,PROD-102,AI Analytics License,Software,850.0,Europe,5,0.05,4037.5,Consumer,Wire Transfer,2024,2,Feb,2024-02,Q1,Thursday
TXN-10168,2023-01-06,PROD-110,Server Rack Server X1,Hardware,3200.0,Europe,3,0.05,9120.0,Consumer,Wire Transfer,2023,1,Jan,2023-01,Q1,Friday
TXN-10169,2023-02-22,PROD-102,AI Analytics License,Software,850.0,Asia-Pacific,2,0.0,1700.0,Small & Medium Business,Corporate Invoice,2023,2,Feb,2023-02,Q1,Wednesday
TXN-10170,2023-12-23,PROD-101,Enterprise Cloud Suite,Software,1200.0,Europe,8,0.0,9600.0,Government,Credit Card,2023,12,Dec,2023-12,Q4,Saturday
TXN-10171,2025-09-02,PROD-102,AI Analytics License,Software,850.0,Middle East & Africa,4,0.1,3060.0,Enterprise,PayPal,2025,9,Sep,2025-09,Q3,Tuesday
TXN-10172,2024-03-29,PROD-109,Wireless Noise-Canceling Headset,Electronics,250.0,Middle East & Africa,5,0.0,1250.0,Consumer,PayPal,2024,3,Mar,2024-03,Q1,Friday
TXN-10173,2023-05-05,PROD-101,Enterprise Cloud Suite,Software,1200.0,Latin America,4,0.15,4080.0,Enterprise,PayPal,2023,5,May,2023-05,Q2,Friday
TXN-10174,2023-05-31,PROD-108,Standing Executive Desk,Furniture,750.0,Middle East & Africa,1,0.1,675.0,Small & Medium Business,Credit Card,2023,5,May,2023-05,Q2,Wednesday
TXN-10175,2024-07-17,PROD-103,Pro Workstation Laptop,Hardware,1500.0,Middle East & Africa,5,0.2,6000.0,Consumer,PayPal,2024,7,Jul,2024-07,Q3,Wednesday
TXN-10176,2025-12-22,PROD-110,Server Rack Server X1,Hardware,3200.0,Middle East & Africa,8,0.15,21760.0,Government,Credit Card,2025,12,Dec,2025-12,Q4,Monday
TXN-10177,2024-03-16,PROD-102,AI Analytics License,Software,850.0,Europe,4,0.15,2890.0,Government,Corporate Invoice,2024,3,Mar,2024-03,Q1,Saturday
TXN-10178,2025-03-27,PROD-108,Standing Executive Desk,Furniture,750.0,Asia-Pacific,4,0.0,3000.0,Government,Corporate Invoice,2025,3,Mar,2025-03,Q1,Thursday
TXN-10179,2025-02-05,PROD-105,Ergonomic Desk Chair,Furniture,350.0,North America,2,0.15,595.0,Enterprise,Credit Card,2025,2,Feb,2025-02,Q1,Wednesday
TXN-10180,2025-06-03,PROD-102,AI Analytics License,Software,850.0,Europe,1,0.1,765.0,Enterprise,Corporate Invoice,2025,6,Jun,2025-06,Q2,Tuesday
TXN-10181,2025-04-21,PROD-102,AI Analytics License,Software,850.0,North America,3,0.15,2167.5,Consumer,Corporate Invoice,2025,4,Apr,2025-04,Q2,Monday
TXN-10182,2023-08-01,PROD-106,Smart Conference Hub,Electronics,950.0,Europe,5,0.2,3800.0,Small & Medium Business,PayPal,2023,8,Aug,2023-08,Q3,Tuesday
TXN-10183,2023-08-10,PROD-104,Ultra-Wide Monitor 34,Hardware,600.0,Asia-Pacific,3,0.2,1440.0,Enterprise,Corporate Invoice,2023,8,Aug,2023-08,Q3,Thursday
TXN-10184,2024-04-08,PROD-110,Server Rack Server X1,Hardware,3200.0,Middle East & Africa,10,0.15,27200.0,Enterprise,Corporate Invoice,2024,4,Apr,2024-04,Q2,Monday
TXN-10185,2024-01-05,PROD-101,Enterprise Cloud Suite,Software,1200.0,Asia-Pacific,3,0.1,3240.0,Consumer,Credit Card,2024,1,Jan,2024-01,Q1,Friday
TXN-10186,2023-10-21,PROD-103,Pro Workstation Laptop,Hardware,1500.0,North America,5,0.15,6375.0,Small & Medium Business,Credit Card,2023,10,Oct,2023-10,Q4,Saturday
TXN-10187,2025-12-22,PROD-102,AI Analytics License,Software,850.0,Latin America,5,0.15,3612.5,Government,Corporate Invoice,2025,12,Dec,2025-12,Q4,Monday
TXN-10188,2025-01-27,PROD-103,Pro Workstation Laptop,Hardware,1500.0,Middle East & Africa,3,0.1,4050.0,Enterprise,Credit Card,2025,1,Jan,2025-01,Q1,Monday
TXN-10189,2023-11-19,PROD-103,Pro Workstation Laptop,Hardware,1500.0,North America,15,0.0,22500.0,Consumer,PayPal,2023,11,Nov,2023-11,Q4,Sunday
TXN-10190,2025-09-21,PROD-107,Cybersecurity Gateway,Software,1100.0,Latin America,5,0.15,4675.0,Consumer,Wire Transfer,2025,9,Sep,2025-09,Q3,Sunday
TXN-10191,2023-08-22,PROD-109,Wireless Noise-Canceling Headset,Electronics,250.0,North America,3,0.15,637.5,Consumer,PayPal,2023,8,Aug,2023-08,Q3,Tuesday
TXN-10192,2024-09-23,PROD-109,Wireless Noise-Canceling Headset,Electronics,250.0,Latin America,1,0.05,237.5,Enterprise,Credit Card,2024,9,Sep,2024-09,Q3,Monday
TXN-10193,2024-09-09,PROD-104,Ultra-Wide Monitor 34,Hardware,600.0,Asia-Pacific,2,0.05,1140.0,Consumer,Corporate Invoice,2024,9,Sep,2024-09,Q3,Monday
TXN-10194,2023-01-16,PROD-102,AI Analytics License,Software,850.0,Europe,4,0.15,2890.0,Small & Medium Business,PayPal,2023,1,Jan,2023-01,Q1,Monday
TXN-10195,2024-04-16,PROD-109,Wireless Noise-Canceling Headset,Electronics,250.0,Asia-Pacific,5,0.2,1000.0,Enterprise,PayPal,2024,4,Apr,2024-04,Q2,Tuesday
TXN-10196,2025-06-12,PROD-101,Enterprise Cloud Suite,Software,1200.0,North America,1,0.15,1020.0,Consumer,PayPal,2025,6,Jun,2025-06,Q2,Thursday
TXN-10197,2025-04-08,PROD-110,Server Rack Server X1,Hardware,3200.0,Asia-Pacific,8,0.15,21760.0,Enterprise,PayPal,2025,4,Apr,2025-04,Q2,Tuesday
TXN-10198,2024-10-27,PROD-101,Enterprise Cloud Suite,Software,1200.0,Latin America,2,0.2,1920.0,Consumer,Credit Card,2024,10,Oct,2024-10,Q4,Sunday
TXN-10199,2023-08-05,PROD-107,Cybersecurity Gateway,Software,1100.0,Middle East & Africa,2,0.15,1870.0,Government,Credit Card,2023,8,Aug,2023-08,Q3,Saturday
TXN-10200,2024-09-27,PROD-107,Cybersecurity Gateway,Software,1100.0,Europe,8,0.1,7920.0,Consumer,Wire Transfer,2024,9,Sep,2024-09,Q3,Friday
TXN-10201,2025-11-11,PROD-102,AI Analytics License,Software,850.0,Middle East & Africa,20,0.0,17000.0,Small & Medium Business,Corporate Invoice,2025,11,Nov,2025-11,Q4,Tuesday
TXN-10202,2023-10-30,PROD-106,Smart Conference Hub,Electronics,950.0,Europe,2,0.0,1900.0,Consumer,Wire Transfer,2023,10,Oct,2023-10,Q4,Monday
TXN-10203,2023-11-10,PROD-103,Pro Workstation Laptop,Hardware,1500.0,Europe,20,0.0,30000.0,Government,PayPal,2023,11,Nov,2023-11,Q4,Friday
TXN-10204,2025-07-08,PROD-110,Server Rack Server X1,Hardware,3200.0,Middle East & Africa,8,0.2,20480.0,Consumer,Corporate Invoice,2025,7,Jul,2025-07,Q3,Tuesday
TXN-10205,2025-06-19,PROD-103,Pro Workstation Laptop,Hardware,1500.0,Latin America,1,0.15,1275.0,Consumer,Corporate Invoice,2025,6,Jun,2025-06,Q2,Thursday
TXN-10206,2023-04-26,PROD-110,Server Rack Server X1,Hardware,3200.0,North America,3,0.2,7680.0,Consumer,PayPal,2023,4,Apr,2023-04,Q2,Wednesday
TXN-10207,2023-03-19,PROD-108,Standing Executive Desk,Furniture,750.0,Asia-Pacific,1,0.1,675.0,Enterprise,Credit Card,2023,3,Mar,2023-03,Q1,Sunday
TXN-10208,2025-11-04,PROD-110,Server Rack Server X1,Hardware,3200.0,Middle East & Africa,10,0.15,27200.0,Enterprise,PayPal,2025,11,Nov,2025-11,Q4,Tuesday
TXN-10209,2024-01-21,PROD-110,Server Rack Server X1,Hardware,3200.0,Latin America,3,0.2,7680.0,Small & Medium Business,Credit Card,2024,1,Jan,2024-01,Q1,Sunday
TXN-10210,2023-07-31,PROD-108,Standing Executive Desk,Furniture,750.0,North America,10,0.1,6750.0,Small & Medium Business,Credit Card,2023,7,Jul,2023-07,Q3,Monday
TXN-10211,2025-06-15,PROD-104,Ultra-Wide Monitor 34,Hardware,600.0,Middle East & Africa,4,0.2,1920.0,Small & Medium Business,Corporate Invoice,2025,6,Jun,2025-06,Q2,Sunday
TXN-10212,2024-08-02,PROD-106,Smart Conference Hub,Electronics,950.0,Asia-Pacific,4,0.15,3230.0,Enterprise,Corporate Invoice,2024,8,Aug,2024-08,Q3,Friday
TXN-10213,2024-11-06,PROD-102,AI Analytics License,Software,850.0,Latin America,3,0.2,2040.0,Consumer,Corporate Invoice,2024,11,Nov,2024-11,Q4,Wednesday
TXN-10214,2023-11-04,PROD-110,Server Rack Server X1,Hardware,3200.0,Middle East & Africa,8,0.0,25600.0,Small & Medium Business,Corporate Invoice,2023,11,Nov,2023-11,Q4,Saturday
TXN-10215,2025-03-13,PROD-105,Ergonomic Desk Chair,Furniture,350.0,North America,2,0.2,560.0,Consumer,PayPal,2025,3,Mar,2025-03,Q1,Thursday
TXN-10216,2023-09-19,PROD-106,Smart Conference Hub,Electronics,950.0,North America,8,0.2,6080.0,Government,Corporate Invoice,2023,9,Sep,2023-09,Q3,Tuesday
TXN-10217,2025-01-12,PROD-101,Enterprise Cloud Suite,Software,1200.0,Europe,3,0.05,3420.0,Consumer,PayPal,2025,1,Jan,2025-01,Q1,Sunday
TXN-10218,2024-04-08,PROD-104,Ultra-Wide Monitor 34,Hardware,600.0,North America,2,0.05,1140.0,Consumer,Credit Card,2024,4,Apr,2024-04,Q2,Monday
TXN-10219,2025-12-14,PROD-109,Wireless Noise-Canceling Headset,Electronics,250.0,Middle East & Africa,3,0.1,675.0,Small & Medium Business,PayPal,2025,12,Dec,2025-12,Q4,Sunday
TXN-10220,2023-11-29,PROD-103,Pro Workstation Laptop,Hardware,1500.0,Europe,5,0.2,6000.0,Government,Credit Card,2023,11,Nov,2023-11,Q4,Wednesday
TXN-10221,2025-01-16,PROD-107,Cybersecurity Gateway,Software,1100.0,Latin America,8,0.05,8360.0,Consumer,PayPal,2025,1,Jan,2025-01,Q1,Thursday
TXN-10222,2025-12-29,PROD-104,Ultra-Wide Monitor 34,Hardware,600.0,Latin America,5,0.1,2700.0,Small & Medium Business,Corporate Invoice,2025,12,Dec,2025-12,Q4,Monday
TXN-10223,2025-06-21,PROD-110,Server Rack Server X1,Hardware,3200.0,Latin America,4,0.1,11520.0,Government,Wire Transfer,2025,6,Jun,2025-06,Q2,Saturday
TXN-10224,2023-10-11,PROD-104,Ultra-Wide Monitor 34,Hardware,600.0,North America,10,0.1,5400.0,Government,Corporate Invoice,2023,10,Oct,2023-10,Q4,Wednesday
TXN-10225,2023-07-30,PROD-109,Wireless Noise-Canceling Headset,Electronics,250.0,North America,8,0.2,1600.0,Consumer,Credit Card,2023,7,Jul,2023-07,Q3,Sunday
TXN-10226,2024-07-12,PROD-103,Pro Workstation Laptop,Hardware,1500.0,Europe,4,0.2,4800.0,Government,Credit Card,2024,7,Jul,2024-07,Q3,Friday
TXN-10227,2025-07-12,PROD-104,Ultra-Wide Monitor 34,Hardware,600.0,Latin America,3,0.0,1800.0,Enterprise,PayPal,2025,7,Jul,2025-07,Q3,Saturday
TXN-10228,2025-02-04,PROD-109,Wireless Noise-Canceling Headset,Electronics,250.0,North America,2,0.15,425.0,Consumer,Wire Transfer,2025,2,Feb,2025-02,Q1,Tuesday
TXN-10229,2024-10-14,PROD-101,Enterprise Cloud Suite,Software,1200.0,Europe,1,0.1,1080.0,Small & Medium Business,Credit Card,2024,10,Oct,2024-10,Q4,Monday
TXN-10230,2025-08-25,PROD-105,Ergonomic Desk Chair,Furniture,350.0,Latin America,8,0.05,2660.0,Government,Credit Card,2025,8,Aug,2025-08,Q3,Monday
TXN-10231,2023-02-08,PROD-102,AI Analytics License,Software,850.0,Europe,3,0.05,2422.5,Government,Credit Card,2023,2,Feb,2023-02,Q1,Wednesday
TXN-10232,2024-05-01,PROD-105,Ergonomic Desk Chair,Furniture,350.0,North America,3,0.0,1050.0,Small & Medium Business,Unspecified,2024,5,May,2024-05,Q2,Wednesday
TXN-10233,2025-07-25,PROD-110,Server Rack Server X1,Hardware,3200.0,Latin America,1,0.0,3200.0,Enterprise,Wire Transfer,2025,7,Jul,2025-07,Q3,Friday
TXN-10234,2024-08-19,PROD-103,Pro Workstation Laptop,Hardware,1500.0,Middle East & Africa,4,0.0,6000.0,Consumer,Wire Transfer,2024,8,Aug,2024-08,Q3,Monday
TXN-10235,2025-05-03,PROD-110,Server Rack Server X1,Hardware,3200.0,Middle East & Africa,2,0.0,6400.0,Consumer,Credit Card,2025,5,May,2025-05,Q2,Saturday
TXN-10236,2025-11-05,PROD-109,Wireless Noise-Canceling Headset,Electronics,250.0,North America,15,0.2,3000.0,Government,PayPal,2025,11,Nov,2025-11,Q4,Wednesday
TXN-10237,2025-03-03,PROD-101,Enterprise Cloud Suite,Software,1200.0,North America,3,0.1,3240.0,Consumer,Credit Card,2025,3,Mar,2025-03,Q1,Monday
TXN-10238,2024-05-08,PROD-106,Smart Conference Hub,Electronics,950.0,Middle East & Africa,8,0.0,7600.0,Consumer,Wire Transfer,2024,5,May,2024-05,Q2,Wednesday
TXN-10239,2024-12-22,PROD-101,Enterprise Cloud Suite,Software,1200.0,Europe,15,0.1,16200.0,Government,PayPal,2024,12,Dec,2024-12,Q4,Sunday
TXN-10240,2023-10-04,PROD-103,Pro Workstation Laptop,Hardware,1500.0,North America,1,0.15,1275.0,Consumer,Wire Transfer,2023,10,Oct,2023-10,Q4,Wednesday
TXN-10241,2024-02-13,PROD-101,Enterprise Cloud Suite,Software,1200.0,Asia-Pacific,1,0.1,1080.0,Government,PayPal,2024,2,Feb,2024-02,Q1,Tuesday
TXN-10242,2023-03-16,PROD-105,Ergonomic Desk Chair,Furniture,350.0,Asia-Pacific,10,0.05,3325.0,Consumer,Credit Card,2023,3,Mar,2023-03,Q1,Thursday
TXN-10243,2024-07-13,PROD-106,Smart Conference Hub,Electronics,950.0,Latin America,1,0.1,855.0,Government,PayPal,2024,7,Jul,2024-07,Q3,Saturday
TXN-10244,2024-11-25,PROD-107,Cybersecurity Gateway,Software,1100.0,Latin America,5,0.15,4675.0,Consumer,Corporate Invoice,2024,11,Nov,2024-11,Q4,Monday
TXN-10245,2025-05-19,PROD-102,AI Analytics License,Software,850.0,Middle East & Africa,1,0.15,722.5,Small & Medium Business,Corporate Invoice,2025,5,May,2025-05,Q2,Monday
TXN-10246,2023-07-30,PROD-106,Smart Conference Hub,Electronics,950.0,Asia-Pacific,1,0.1,855.0,Consumer,PayPal,2023,7,Jul,2023-07,Q3,Sunday
TXN-10247,2025-05-22,PROD-110,Server Rack Server X1,Hardware,3200.0,Asia-Pacific,2,0.15,5440.0,Government,Credit Card,2025,5,May,2025-05,Q2,Thursday
TXN-10248,2025-06-09,PROD-106,Smart Conference Hub,Electronics,950.0,North America,3,0.0,2850.0,Government,Corporate Invoice,2025,6,Jun,2025-06,Q2,Monday
TXN-10249,2023-11-24,PROD-109,Wireless Noise-Canceling Headset,Electronics,250.0,Middle East & Africa,3,0.05,712.5,Government,Credit Card,2023,11,Nov,2023-11,Q4,Friday
TXN-10250,2023-05-18,PROD-103,Pro Workstation Laptop,Hardware,1500.0,Asia-Pacific,2,0.1,2700.0,Government,Credit Card,2023,5,May,2023-05,Q2,Thursday
TXN-10251,2023-11-11,PROD-110,Server Rack Server X1,Hardware,3200.0,Asia-Pacific,20,0.15,54400.0,Consumer,PayPal,2023,11,Nov,2023-11,Q4,Saturday
TXN-10252,2023-10-09,PROD-102,AI Analytics License,Software,850.0,Latin America,5,0.1,3825.0,Consumer,Corporate Invoice,2023,10,Oct,2023-10,Q4,Monday
TXN-10253,2023-08-21,PROD-104,Ultra-Wide Monitor 34,Hardware,600.0,Latin America,1,0.05,570.0,Government,Credit Card,2023,8,Aug,2023-08,Q3,Monday
TXN-10254,2024-06-17,PROD-105,Ergonomic Desk Chair,Furniture,350.0,Europe,8,0.15,2380.0,Consumer,PayPal,2024,6,Jun,2024-06,Q2,Monday
TXN-10255,2023-09-09,PROD-104,Ultra-Wide Monitor 34,Hardware,600.0,Latin America,2,0.0,1200.0,Small & Medium Business,PayPal,2023,9,Sep,2023-09,Q3,Saturday
TXN-10256,2024-10-16,PROD-102,AI Analytics License,Software,850.0,North America,8,0.1,6120.0,Consumer,Corporate Invoice,2024,10,Oct,2024-10,Q4,Wednesday
TXN-10257,2023-12-23,PROD-103,Pro Workstation Laptop,Hardware,1500.0,Europe,8,0.2,9600.0,Enterprise,Wire Transfer,2023,12,Dec,2023-12,Q4,Saturday
TXN-10258,2024-04-29,PROD-103,Pro Workstation Laptop,Hardware,1500.0,North America,10,0.15,12750.0,Consumer,Corporate Invoice,2024,4,Apr,2024-04,Q2,Monday
TXN-10259,2023-09-23,PROD-108,Standing Executive Desk,Furniture,750.0,North America,5,0.0,3750.0,Consumer,PayPal,2023,9,Sep,2023-09,Q3,Saturday
TXN-10260,2025-12-12,PROD-108,Standing Executive Desk,Furniture,750.0,Middle East & Africa,10,0.15,6375.0,Enterprise,Wire Transfer,2025,12,Dec,2025-12,Q4,Friday
TXN-10261,2023-06-01,PROD-106,Smart Conference Hub,Electronics,950.0,Middle East & Africa,4,0.15,3230.0,Consumer,Wire Transfer,2023,6,Jun,2023-06,Q2,Thursday
TXN-10262,2024-01-08,PROD-109,Wireless Noise-Canceling Headset,Electronics,250.0,Latin America,10,0.05,2375.0,Enterprise,Credit Card,2024,1,Jan,2024-01,Q1,Monday
TXN-10263,2023-11-10,PROD-109,Wireless Noise-Canceling Headset,Electronics,250.0,Europe,8,0.05,1900.0,Consumer,Wire Transfer,2023,11,Nov,2023-11,Q4,Friday
TXN-10264,2025-11-28,PROD-106,Smart Conference Hub,Electronics,950.0,Asia-Pacific,8,0.0,7600.0,Small & Medium Business,Corporate Invoice,2025,11,Nov,2025-11,Q4,Friday
TXN-10265,2024-09-12,PROD-103,Pro Workstation Laptop,Hardware,1500.0,North America,5,0.2,6000.0,Small & Medium Business,Wire Transfer,2024,9,Sep,2024-09,Q3,Thursday
TXN-10266,2024-11-22,PROD-103,Pro Workstation Laptop,Hardware,1500.0,North America,15,0.0,22500.0,Enterprise,Credit Card,2024,11,Nov,2024-11,Q4,Friday
TXN-10267,2024-06-26,PROD-110,Server Rack Server X1,Hardware,3200.0,Middle East & Africa,8,0.05,24320.0,Government,Credit Card,2024,6,Jun,2024-06,Q2,Wednesday
TXN-10268,2024-08-16,PROD-108,Standing Executive Desk,Furniture,750.0,Latin America,8,0.1,5400.0,Small & Medium Business,PayPal,2024,8,Aug,2024-08,Q3,Friday
TXN-10269,2025-07-17,PROD-105,Ergonomic Desk Chair,Furniture,350.0,Europe,1,0.0,350.0,Government,PayPal,2025,7,Jul,2025-07,Q3,Thursday
TXN-10270,2025-08-09,PROD-108,Standing Executive Desk,Furniture,750.0,Middle East & Africa,2,0.1,1350.0,Small & Medium Business,Corporate Invoice,2025,8,Aug,2025-08,Q3,Saturday
TXN-10271,2024-12-08,PROD-106,Smart Conference Hub,Electronics,950.0,Asia-Pacific,10,0.05,9025.0,Enterprise,Corporate Invoice,2024,12,Dec,2024-12,Q4,Sunday
TXN-10272,2025-08-13,PROD-104,Ultra-Wide Monitor 34,Hardware,600.0,Latin America,1,0.1,540.0,Small & Medium Business,Wire Transfer,2025,8,Aug,2025-08,Q3,Wednesday
TXN-10273,2023-04-14,PROD-102,AI Analytics License,Software,850.0,Middle East & Africa,3,0.15,2167.5,Government,Wire Transfer,2023,4,Apr,2023-04,Q2,Friday
TXN-10274,2024-11-01,PROD-103,Pro Workstation Laptop,Hardware,1500.0,Europe,15,0.1,20250.0,Small & Medium Business,PayPal,2024,11,Nov,2024-11,Q4,Friday
TXN-10275,2025-08-14,PROD-109,Wireless Noise-Canceling Headset,Electronics,250.0,Latin America,4,0.1,900.0,Enterprise,Credit Card,2025,8,Aug,2025-08,Q3,Thursday
TXN-10276,2025-11-01,PROD-107,Cybersecurity Gateway,Software,1100.0,Europe,10,0.05,10450.0,Consumer,Credit Card,2025,11,Nov,2025-11,Q4,Saturday
TXN-10277,2024-07-30,PROD-101,Enterprise Cloud Suite,Software,1200.0,Latin America,4,0.2,3840.0,Consumer,Credit Card,2024,7,Jul,2024-07,Q3,Tuesday
TXN-10278,2025-06-01,PROD-102,AI Analytics License,Software,850.0,Asia-Pacific,2,0.1,1530.0,Government,Corporate Invoice,2025,6,Jun,2025-06,Q2,Sunday
TXN-10279,2025-03-31,PROD-101,Enterprise Cloud Suite,Software,1200.0,Middle East & Africa,1,0.2,960.0,Small & Medium Business,Corporate Invoice,2025,3,Mar,2025-03,Q1,Monday
TXN-10280,2024-08-14,PROD-109,Wireless Noise-Canceling Headset,Electronics,250.0,Middle East & Africa,1,0.15,212.5,Government,Corporate Invoice,2024,8,Aug,2024-08,Q3,Wednesday
TXN-10281,2023-09-01,PROD-110,Server Rack Server X1,Hardware,3200.0,Latin America,2,0.0,6400.0,Consumer,Corporate Invoice,2023,9,Sep,2023-09,Q3,Friday
TXN-10282,2025-01-18,PROD-109,Wireless Noise-Canceling Headset,Electronics,250.0,Europe,10,0.05,2375.0,Government,Credit Card,2025,1,Jan,2025-01,Q1,Saturday
TXN-10283,2023-03-21,PROD-101,Enterprise Cloud Suite,Software,1200.0,Latin America,2,0.1,2160.0,Government,Wire Transfer,2023,3,Mar,2023-03,Q1,Tuesday
TXN-10284,2025-11-21,PROD-110,Server Rack Server X1,Hardware,3200.0,Middle East & Africa,5,0.1,14400.0,Consumer,Wire Transfer,2025,11,Nov,2025-11,Q4,Friday
TXN-10285,2024-09-04,PROD-107,Cybersecurity Gateway,Software,1100.0,Middle East & Africa,5,0.1,4950.0,Government,Corporate Invoice,2024,9,Sep,2024-09,Q3,Wednesday
TXN-10286,2023-02-04,PROD-108,Standing Executive Desk,Furniture,750.0,North America,3,0.1,2025.0,Government,Corporate Invoice,2023,2,Feb,2023-02,Q1,Saturday
TXN-10287,2025-08-29,PROD-101,Enterprise Cloud Suite,Software,1200.0,Middle East & Africa,3,0.2,2880.0,Small & Medium Business,Credit Card,2025,8,Aug,2025-08,Q3,Friday
TXN-10288,2025-09-10,PROD-110,Server Rack Server X1,Hardware,3200.0,Middle East & Africa,2,0.2,5120.0,Government,Wire Transfer,2025,9,Sep,2025-09,Q3,Wednesday
TXN-10289,2023-03-06,PROD-104,Ultra-Wide Monitor 34,Hardware,600.0,Europe,5,0.0,3000.0,Enterprise,PayPal,2023,3,Mar,2023-03,Q1,Monday
TXN-10290,2025-05-07,PROD-106,Smart Conference Hub,Electronics,950.0,Europe,2,0.15,1615.0,Government,PayPal,2025,5,May,2025-05,Q2,Wednesday
TXN-10291,2023-10-10,PROD-101,Enterprise Cloud Suite,Software,1200.0,Middle East & Africa,5,0.05,5700.0,Consumer,PayPal,2023,10,Oct,2023-10,Q4,Tuesday
TXN-10292,2025-02-10,PROD-109,Wireless Noise-Canceling Headset,Electronics,250.0,Latin America,3,0.05,712.5,Consumer,Corporate Invoice,2025,2,Feb,2025-02,Q1,Monday
TXN-10293,2025-09-18,PROD-105,Ergonomic Desk Chair,Furniture,350.0,Asia-Pacific,2,0.05,665.0,Consumer,Wire Transfer,2025,9,Sep,2025-09,Q3,Thursday
TXN-10294,2024-08-14,PROD-105,Ergonomic Desk Chair,Furniture,350.0,Latin America,8,0.05,2660.0,Consumer,PayPal,2024,8,Aug,2024-08,Q3,Wednesday
